subject,comparison,seed,passed,p_window,p_epoch,D,silhouette_coef,silh_thresh,acc,p_perm,hotelling_T2,F
2,left,16,True,7.950720953928368e-07,0.00867213195914334,1.6435735465098682,0.16907029,0.014057258842512962,0.8645320197044335,0.0,295.1707196711746,24.903219645246253
2,right,16,False,3.6255603578734275e-07,0.0007019685635350704,1.3934877480332117,0.15411314,0.012744787242263547,0.7182795698924732,0.0,143.32121093753784,12.16634000132019
2,ctrl,16,False,0.8328232908127734,0.7103816512796233,1.012911878061594,0.014808591,0.02829500902444124,0.5555555555555556,0.21,30.8193143721216,2.4833745051916165
3,left,16,True,7.152817514931294e-06,0.0037691010836504073,1.6747248670404213,0.11885082,0.00983068961650133,0.8873440285204991,0.0,395.71197531192274,33.806718591818154
3,right,16,False,0.019779328360329272,0.4231035248192192,1.49692648267008,0.06046095,0.011751641798764463,0.7878787878787878,0.0,209.09187029554178,17.842195290138257
3,ctrl,16,False,0.41227398058810216,0.5671848057206981,0.8166682557974684,0.009245846,0.019150652177631847,0.56,0.09,29.853777893613916,2.5306027944218186
4,left,16,True,1.0872263253411681e-05,0.019383188261789967,1.6593421333325695,0.1208823,0.008218567399308072,0.8588888888888888,0.0,393.3043898911803,33.71180484781545
4,right,16,True,1.354253045782727e-10,0.0006345701992330212,1.7493295059563259,0.18455817,0.009255339484661815,0.8944444444444445,0.0,593.6067583068071,50.932551274537076
4,ctrl,16,False,0.2967066766185072,0.30146712322675134,0.737794309804843,0.015445139,0.015846816543489694,0.55,0.132,28.220290879530886,2.4213528435961127
0,left,17,True,6.310714350511634e-05,0.03430794507619394,1.7107630466930877,0.14665598,0.011763008451089242,0.8773109243697478,0.0,470.55781913322517,40.24674192694072
0,right,17,True,0.00010037387793438324,0.03148912236661063,1.6579271489783434,0.102456346,0.011124659515917287,0.851693404634581,0.0,370.19951260442014,31.627121558756592
0,ctrl,17,False,0.5047655478543622,0.5639234907191045,0.658501238545896,0.008480089,0.015406423946842537,0.42266009852216746,0.896,17.400840253845132,1.4704935425784618
1,left,17,True,3.485141541543057e-06,0.036385033289806704,1.7753260282087118,0.17295653,0.01591327302157879,0.8,0.0,332.88876302697,27.324496876882797
1,right,17,True,0.008747541210258673,0.21475928702315505,1.7471672196727461,0.109889105,0.022163064684718813,0.8261437908496732,0.0,136.8645628683718,10.978440871794529
1,ctrl,17,False,1.0,1.0,1.6503311553795272,0.08506863,0.03302391953766345,0.5527777777777778,0.102,92.23401504377019,6.288682843893422
2,left,17,True,0.1261503727328112,0.5556430672065834,1.5864245367559562,0.1019817,0.012329643499106166,0.8928571428571429,0.0,240.15255627002662,20.26139944985836
2,right,17,False,0.7461366156797161,1.0,1.432590154595882,0.053408917,0.01136960093863308,0.7849462365591399,0.0,160.12662609131442,13.592928524307846
2,ctrl,17,False,0.13712993152667677,1.0,0.9148595154037288,0.009733554,0.02488675862550733,0.5888888888888888,0.095,23.61748141623307,1.9030615190766316
3,left,17,True,0.00019161208304001675,0.0037691010836504073,1.7015443834218178,0.11620717,0.008427923824638113,0.8811051693404635,0.0,442.5461800210657,37.80788832600562
3,right,17,True,0.002910922246650142,0.05786422139360749,1.5955238742494888,0.06546414,0.009980051172897212,0.884848484848485,0.0,287.77400150217034,24.556286798567797
3,ctrl,17,False,0.03149379406769898,0.24363423156582792,0.6590478163031844,0.022294648,0.017651845049113008,0.5733333333333334,0.074,18.164203495375173,1.539717495308215
4,left,17,True,1.8080165350574066e-08,0.0016942218562003228,1.7312450727711222,0.17238162,0.00865479786880314,0.9266666666666665,0.0,534.4882143958922,45.81327551964791
4,right,17,True,2.1005506006549295e-13,7.293288208265017e-05,1.6988640586207782,0.23058064,0.012151903426274644,0.9444444444444443,0.0,470.60635994089205,40.378890944877355
4,ctrl,17,False,0.7639832374305868,0.7924942425907314,0.5785649665725643,0.0007290125,0.01665752725675701,0.5277777777777778,0.327,16.355364575744698,1.4033203517492896
0,left,18,True,0.0007456397929356884,0.18851036012089958,1.6913304960262676,0.13941741,0.010997092351317397,0.8127731092436974,0.0,432.7126951396294,37.00985396837067
0,right,18,True,0.0006302230498322608,0.06010898168984874,1.6568288962768518,0.1152579,0.008878387231379741,0.8811051693404635,0.0,368.62040260756834,31.49221402342862
0,ctrl,18,False,0.18117588549811758,0.3868093392573253,0.5077374597179757,0.0010409057,0.017229605279862878,0.361576354679803,0.977,9.85542766043457,0.832853041726865
1,left,18,True,6.0134341774560046e-05,0.018140782980943546,1.6641938778552026,0.14303935,0.017814651690423466,0.9047619047619048,0.0,210.14715637084913,17.249501802726364
1,right,18,True,0.008747541210258673,0.21475928702315505,1.8356696200305131,0.1283281,0.023219057079404568,0.8607843137254904,0.0,181.4262982807397,14.552911626797302
1,ctrl,18,False,0.12147292930182368,0.592074592074592,1.5075373018237337,0.08506683,0.05248603411018847,0.5833333333333333,0.158,55.699432051257034,3.797688548949343
2,left,18,True,0.0928036638763202,0.38680933925732536,1.6243856360205513,0.11316531,0.016979876440018398,0.8928571428571429,0.0,274.77463621671205,23.18242516151462
2,right,18,False,0.7469994601355863,1.0,1.4755584738183016,0.061316397,0.011621280713006844,0.7516129032258065,0.0,181.60163248908827,15.415912210091177
2,ctrl,18,False,0.6732455229522398,1.0,0.7812567749354066,-7.074293e-05,0.03619357571005819,0.4888888888888888,0.588,16.056433284938855,1.2938035084971393
3,left,18,True,3.0216466678287417e-06,0.001432435712212064,1.677234170014231,0.14176157,0.010142689477652298,0.8458110516934045,0.0,399.7561363755336,34.15222194665018
3,right,18,True,0.0030970648470962456,0.10801410234454184,1.5279561403981212,0.08358004,0.011148609779775135,0.793939393939394,0.0,230.22051461487857,19.64514151482232
3,ctrl,18,False,1.0,0.7775119850607677,0.7991404575125566,-0.0071934797,0.01792045962065457,0.4866666666666667,0.635,28.34327242058722,2.4025624042021105
4,left,18,True,1.2421514833104943e-06,0.019383188261789967,1.6809709121042218,0.15424313,0.008903411356732248,0.9099999999999999,0.0,428.91800008999417,36.76440000771379
4,right,18,True,2.02654833469054e-13,5.919338559026341e-06,1.7101352318200858,0.19901517,0.008985249837860462,0.8944444444444445,0.0,494.2693048599543,42.409215125879626
4,ctrl,18,False,0.052274389609241696,0.4378954215234297,0.514993808443548,0.021750426,0.01536676217801869,0.47777777777777775,0.678,12.716006050471503,1.0910566989168604
0,left,19,True,0.002194357478037172,0.06496264204291252,1.6897762824685991,0.12509985,0.01392026222310958,0.8243697478991596,0.0,429.8955612249413,36.76890491380616
0,right,19,True,0.03138544326260719,0.1930897932434483,1.6130785601305784,0.076156266,0.008657703874632713,0.8581105169340463,0.0,313.16805904313014,26.754773937967308
0,ctrl,19,False,0.5041071333833093,0.561214940972018,0.5653679684774875,-0.005949693,0.015720860287547107,0.5204433497536947,0.372,12.426558253145593,1.0501316833644163
1,left,19,True,0.000649424356584464,0.08580226016024245,1.7174635143819754,0.10957461,0.01750610629096624,0.8,0.0,258.06198462998003,21.182493001401717
1,right,19,True,0.004032400630287139,0.1086456771614193,1.7812270065221723,0.1489758,0.02704053996130824,0.8281045751633987,0.0,151.88040066184718,12.182919839185603
1,ctrl,19,False,0.32642363191211515,0.5594405594405594,1.3123061018302091,0.043641664,0.051467726007103816,0.5694444444444444,0.239,31.561172173530245,2.1518981027406987
2,left,19,True,3.1474805635304585e-07,0.0034097367026258937,1.6131647419481916,0.20014091,0.014969559246674174,0.8428571428571429,0.0,263.8115085330797,22.257478483170228
2,right,19,False,1.0,1.0,1.4004779658112254,0.049381558,0.012200610712170575,0.758279569892473,0.0,146.15790995478986,12.40714346997313
2,ctrl,19,False,0.6723336499930368,1.0,0.9357294509001634,0.013166212,0.027908210922032575,0.6444444444444444,0.007,25.017113832126814,2.0158418170515406
3,left,19,True,0.005579304064526435,0.19308979324344833,1.6336080948194718,0.10365822,0.00771205588243899,0.8632798573975045,0.0,337.4999912861175,28.83351513725867
3,right,19,True,0.00508240340792908,0.18110185498042064,1.5875483732965967,0.09352832,0.010617828741669652,0.8424242424242424,0.0,279.97487333426943,23.890772794279545
3,ctrl,19,False,0.1021598884169849,0.3961039594506548,0.8328802939418934,0.030458689,0.01705856984481214,0.6333333333333334,0.003,31.304021770335613,2.653535014930169
4,left,19,True,2.7731257518868927e-09,0.0006345701992330211,1.6805307883317313,0.16826524,0.008598634786903857,0.8588888888888888,0.0,428.14411441469065,36.698066949830626
4,right,19,True,2.018742675361575e-12,7.640708652799931e-05,1.6992734365539572,0.23824136,0.010426236456260084,0.8722222222222223,0.0,471.43428391328354,40.44992834393853
4,ctrl,19,False,0.07290001511137685,0.1153701920973284,0.5368996610694897,0.009156023,0.015928686596453183,0.5166666666666666,0.366,13.907108685089693,1.1932554949413015
0,left,20,True,1.460238570511033e-07,0.003301827421144367,1.6918446712673325,0.17644174,0.010851038014516234,0.900672268907563,0.0,433.65087014465666,37.0900959402907
0,right,20,True,2.617532425309189e-05,0.008914421299199874,1.7054244414712252,0.1336256,0.011878706980496643,0.8634581105169341,0.0,450.04459870617416,38.448498027471615
0,ctrl,20,False,1.0,1.0,0.9341292058030374,0.009006596,0.015690278634428977,0.6165024630541871,0.004,39.975434042746336,3.3782056937532117
1,left,20,True,7.91687174504771e-06,0.018140782980943543,1.676022000163545,0.17629035,0.01646656217053532,0.9428571428571428,0.0,219.53453208830933,18.020045440611444
1,right,20,True,0.0014438991853178112,0.09232050641345992,1.80630390924329,0.12787731,0.019976291339844434,0.8163398692810458,0.0,164.52269771066798,13.197007837754116
1,ctrl,20,False,0.00884048268676175,0.26573426573426573,0.9938704017761191,0.012897876,0.058801042661070765,0.3638888888888889,0.773,13.545206403367962,0.9235368002296338
2,left,20,True,0.09091299176405929,0.38012904359539057,1.633217703213362,0.096204326,0.011899837059900163,0.8285714285714285,0.0,283.88992413826844,23.95147168988661
2,right,20,False,0.6275669967056685,0.5771755499618716,1.3794353796136556,0.06431678,0.011090250546112655,0.738494623655914,0.0,137.8201096927771,11.699359100952181
2,ctrl,20,False,0.08593689432857705,0.44972513743128434,0.9695298932696965,0.039848067,0.030650448054075186,0.6,0.068,27.430610390044276,2.2103177793630717
3,left,20,True,0.00035355643167456457,0.03148912236661063,1.7002715982542642,0.11791531,0.009415258513763536,0.881283422459893,0.0,440.1297516608363,37.601446472667284
3,right,20,True,0.35113941037826263,0.5932122354241047,1.5242635766966928,0.06408679,0.011780448025092477,0.8,0.0,227.5575314717562,19.41790424717161
3,ctrl,20,False,0.07207462368620896,0.08768562445581064,0.8329542142746387,0.021696797,0.017317007575184104,0.5599999999999999,0.119,31.310741788149237,2.6541046478898003
4,left,20,True,5.613579053250451e-06,0.019383188261789967,1.6484598791939926,0.13118468,0.010469734808430069,0.8480952380952381,0.0,377.08303425462105,32.321402936110374
4,right,20,True,2.4265975372318606e-24,1.4275657324116607e-09,1.7742514549679598,0.30924708,0.009247061749920247,0.9222222222222222,0.0,675.2620638564351,57.93872662302406
4,ctrl,20,False,1.0,0.7947745256391849,0.44898762865285113,-0.0048119742,0.017723806295543883,0.3555555555555555,0.999,9.502439151005953,0.8153267504438204
0,left,21,True,5.075133013795208e-10,0.0005160715193140973,1.7116020524557483,0.20511435,0.012103436142206176,0.8889075630252101,0.0,472.30982223511927,40.39659049778589
0,right,21,True,5.215861363123826e-05,0.03148912236661063,1.6196206584247534,0.1556555,0.011224508332088582,0.8042780748663102,0.0,320.6299142867541,27.39225992811262
0,ctrl,21,False,0.8668973274410258,1.0,0.924216399434435,-0.0011987463,0.014036403736099594,0.533743842364532,0.237,38.900300594588266,3.2873493460215437
1,left,21,True,0.0001540135764347968,0.0409118021634344,1.7127226173305186,0.12546438,0.015920293889939773,0.8761904761904761,0.0,253.14247521490506,20.77868507942292
1,right,21,False,0.0014438991853178112,0.09232050641345992,1.820914983890349,0.10091821,0.0235804248601198,0.7470588235294118,0.007,172.6223187622765,13.846710061145174
1,ctrl,21,False,0.7185879381001332,1.0,1.2003530053761273,0.019476887,0.04524639584124088,0.6277777777777778,0.03,23.39116925002757,1.594852448865516
2,left,21,True,0.0023912635263807227,0.08198022143535164,1.630442378230628,0.12723693,0.013046788889914748,0.8576354679802956,0.0,280.9772837232856,23.70573551360618
2,right,21,False,8.949727037958617e-07,0.001907058492010358,1.4205012860863462,0.13138211,0.01075635883025825,0.7509677419354839,0.0,154.67897315628232,13.130484777264185
2,ctrl,21,False,0.522295763742835,0.26354191325389936,0.9037680970463753,-0.0006392883,0.028973463922739015,0.5666666666666667,0.162,22.900148477293822,1.8452598979637582
3,left,21,True,5.1312854935103004e-05,0.0037691010836504073,1.680379008813407,0.11774989,0.00950941820628938,0.8283422459893048,0.0,404.9169876460657,34.593127093530256
3,right,21,True,0.0030492374972123423,0.031489122366610625,1.583663100771336,0.07449744,0.009926713025197377,0.8666666666666668,0.0,276.2862224157734,23.576013401903698
3,ctrl,21,False,0.8702533628464195,0.7775119850607677,0.652018224768621,-0.0035306844,0.015911469142883987,0.5333333333333334,0.223,17.73260168820239,1.503132084135092
4,left,21,True,1.234561480525746e-06,0.00920597471336853,1.6707291871987486,0.14714158,0.01009187600575387,0.8368253968253969,0.0,411.4560593205345,35.26766222747439
4,right,21,True,5.227968600126375e-08,0.004117367939157807,1.7911850620365222,0.1671337,0.009960570652037853,0.9166666666666667,0.0,742.2140119567987,63.68332686861194
4,ctrl,21,False,0.052274389609241696,0.11876489919201856,0.6800324415120536,0.019372191,0.014266827376559373,0.5277777777777778,0.299,23.41601262610741,2.009136936254364
0,left,22,True,4.698882309561439e-10,0.0004790798679108352,1.7231782186961757,0.2244305,0.010652095451951017,0.9178151260504201,0.0,497.595195429193,42.559244794643185
0,right,22,True,0.2166396312335978,0.7893420504874828,1.5679840606699054,0.07231468,0.007962126936763505,0.8153297682709446,0.0,268.026874094844,22.89824335092862
0,ctrl,22,False,0.012016712952035704,0.019854721879242906,0.6191402426761851,0.03136332,0.0197293070144951,0.541871921182266,0.189,15.167243591547857,1.2817388950603823
1,left,22,True,5.641532156456173e-05,0.0795884315906563,1.6382009825055486,0.15077013,0.01839290792122483,0.8380952380952381,0.0,191.5228102839853,15.72076024396349
1,right,22,True,0.008747541210258673,0.21475928702315505,1.833065646150863,0.09519768,0.02160345902666449,0.8738562091503267,0.0,179.82371532497064,14.424362191842565
1,ctrl,22,False,0.06160359333804082,0.592074592074592,1.1566303332429835,-0.020410964,0.04005948659032578,0.5027777777777778,0.366,20.846286525248402,1.421337717630573
2,left,22,True,0.7371573841587367,1.0,1.6212530675662105,0.0802295,0.013657133467495438,0.9073891625615763,0.0,271.6466258274163,22.918518464183585
2,right,22,False,0.0003636824305250192,0.005040292306046103,1.2561348686479603,0.090851754,0.010918701859191037,0.7447311827956989,0.0,98.87173391237496,8.393085178594141
2,ctrl,22,False,0.3987717622321215,0.7103816512796233,0.9126871745787333,-0.004767281,0.03393246252089737,0.5,0.564,23.47555961592707,1.8916256715313136
3,left,22,True,0.002109232160309108,0.19308979324344833,1.6736460833802094,0.12658525,0.008904240932315581,0.8755793226381462,0.0,393.992643814271,33.659831563541225
3,right,22,True,0.5312913311900838,1.0,1.5369696929381158,0.056510016,0.009004787402227515,0.8181818181818181,0.0,236.9041381554606,20.21546744996401
3,ctrl,22,False,0.5131764196794188,1.0,0.7463873215558354,0.016013417,0.013669661525636869,0.44666666666666666,0.833,24.13471227893619,2.0458171342095786
4,left,22,True,0.004263208668980334,0.12045441372200837,1.7064451152531144,0.10763776,0.009254917968064545,0.893015873015873,0.0,477.7771134446414,40.95232400954069
4,right,22,True,1.105043728187722e-07,0.008869577361950336,1.7672888599324843,0.16981389,0.010401185741648066,0.9277777777777778,0.0,650.6383822564876,55.82596946838096
4,ctrl,22,False,0.4557130235055052,0.7965456378184194,0.643905888433189,0.010370623,0.017798025161027898,0.5388888888888889,0.213,20.71235568613455,1.7771581998317694
0,left,23,True,0.0012006656292400594,0.11084391597107476,1.7003595391872333,0.15315264,0.012284833006560794,0.8889075630252101,0.0,449.67096597683803,38.46029241006845
0,right,23,True,0.0003513110066373144,0.06010898168984874,1.5916429860247472,0.11270668,0.010828217910602688,0.7921568627450981,0.0,290.4345708158734,24.81259203027177
0,ctrl,23,False,0.24032681268287537,0.1424538032885671,0.6423382664316714,0.00021375467,0.01942325802519916,0.45197044334975367,0.773,16.459319864836292,1.39092843928194
1,left,23,True,3.0305003307492178e-06,0.013199631855626441,1.6591920273820542,0.14304529,0.01991304997354743,0.8285714285714285,0.0,206.35865108587646,16.93853005382746
1,right,23,True,0.00769541475437913,0.1086456771614193,1.799400130996098,0.1068859,0.02398378299549221,0.7823529411764707,0.002,160.89145706717412,12.905731850308085
1,ctrl,23,False,1.0,1.0,1.2543344877684417,0.025090294,0.0400994308292865,0.4527777777777778,0.667,26.994100788574773,1.84050687194828
2,left,23,True,0.028621707165506,0.2476482202516417,1.6366295840462812,0.11764045,0.01293317903764546,0.8642857142857144,0.0,287.53353520341665,24.258879032858566
2,right,23,False,0.258877219574023,0.5793293835182581,1.3667776587946747,0.058309432,0.009761354606598601,0.7509677419354839,0.0,133.08349537227207,11.297274441595643
2,ctrl,23,False,0.8321708938988726,0.7103816512796233,1.084100973227144,0.0061985916,0.030326057877391472,0.6333333333333334,0.016,37.199136876530154,2.99745111195181
3,left,23,True,2.594526114681203e-05,0.031064061799292504,1.6926775152209543,0.13156931,0.009093951713293792,0.8695187165775401,0.0,426.13678742379136,36.405990601375386
3,right,23,True,0.08635388918422368,0.5913987097246924,1.5481721636478223,0.065470144,0.01300572035834193,0.8727272727272728,0.0,245.59234891070398,20.956848512737146
3,ctrl,23,False,0.7440133915618548,0.7775119850607677,0.600368462616697,-0.0031146598,0.01812660256400704,0.56,0.088,14.765305432735856,1.2516045145685186
4,left,23,True,8.561026935956646e-05,0.01909605684506334,1.6296970543224825,0.11133136,0.00865833824500441,0.8187301587301586,0.0,351.408974357357,30.1207692306306
4,right,23,True,0.0026828945259099275,0.06920580631231708,1.8018672286789748,0.116438314,0.009918532520532607,0.9111111111111111,0.0,790.5280204997065,67.82875763225266
4,ctrl,23,False,0.4533598720591055,1.0,0.5400410827375478,0.002784562,0.014382966421544543,0.40555555555555556,0.957,14.083235130765889,1.2083674678083092
0,left,24,True,1.460238570511033e-07,0.001361188478296314,1.7071760476483515,0.18502823,0.009999274788424372,0.8712605042016806,0.0,463.18428950041556,39.61608500837336
0,right,24,True,0.08767307672834582,0.4202316890595048,1.6482610837451164,0.088638,0.009431332210078821,0.827807486631016,0.0,356.6482483142765,30.46940127986152
0,ctrl,24,False,0.6171030277881043,0.7724818212447501,0.8890564475866112,0.014412767,0.015917812846601008,0.5554187192118227,0.124,35.27557474852349,2.981034485790717
1,left,24,True,1.0,1.0,1.7127495938840318,0.067956746,0.01895531164482231,0.9238095238095237,0.0,253.17016199147506,20.780957692151087
1,right,24,True,1.0,0.6968182575378976,1.936632163790119,0.055901945,0.020162040274590242,0.8627450980392156,0.0,266.13620190983244,21.34782368260688
1,ctrl,24,False,1.0,1.0,1.6434596256374425,0.055867713,0.05077146384865041,0.6527777777777778,0.008,89.74740468518668,6.119141228535455
2,left,24,True,0.6139193800496339,0.5612149409720183,1.5392803915819173,0.0809639,0.012311100913211703,0.8571428571428571,0.0,205.32103071578754,17.322703049271805
2,right,24,False,0.0020487247386067066,0.025449351023295434,1.3550892310810638,0.08654951,0.013122947653755542,0.7380645161290322,0.0,128.88258897890788,10.940665289600249
2,ctrl,24,False,0.8321708938988728,0.7103816512796233,1.0688437740971197,-0.004237843,0.026312421541660982,0.5222222222222223,0.338,35.737282311180316,2.879657045735604
3,left,24,True,0.014085223292646012,0.1930897932434483,1.6845715704019113,0.09013703,0.009297820320352907,0.8935828877005347,0.0,411.9606955786362,35.19488965512993
3,right,24,True,0.01954207725268648,0.18110185498042064,1.5452473170845928,0.06457153,0.010837006755173186,0.8545454545454545,0.0,243.28153293916495,20.759662319962207
3,ctrl,24,False,0.8697950550829618,1.0,0.743640683768825,-0.005289334,0.014159435313194987,0.38666666666666666,0.956,23.928747602913155,2.02835821204055
4,left,24,True,1.2924067846168512e-10,0.000230893377531192,1.710499135641283,0.21002343,0.008970823697745796,0.9265079365079364,0.0,486.3670565656883,41.688604848487564
4,right,24,True,1.3018352430253805e-05,0.01938318826178997,1.7217495532193552,0.17160538,0.00932934540323913,0.9,0.0,520.7123554194706,44.6780774823652
4,ctrl,24,False,1.0,1.0,0.6532093630988691,-0.0060390765,0.016691954527050232,0.5,0.517,21.38762193200779,1.8350972852795244
0,left,25,True,1.6421737873156818e-13,1.5014033751518149e-05,1.704733564772624,0.23203458,0.01140010291710495,0.8245378151260505,0.0,458.2683262215103,39.19562338312003
0,right,25,True,0.0007296566948968753,0.10780874722857894,1.627826784107585,0.098136336,0.009811054496094583,0.8092691622103387,0.0,330.36957112035384,28.224344520687403
0,ctrl,25,False,0.18185570420743027,0.5639234907191045,1.0710203597096277,0.036104742,0.020162354409694667,0.5761083743842365,0.077,57.655977876455424,4.872336158573698
1,left,25,True,0.001579378505591549,0.1661943221937418,1.6492445888895004,0.09511425,0.014762859139591451,0.9142857142857143,0.0,199.12256404728944,16.344570570518904
1,right,25,True,0.0015261278085399862,0.10864567716141926,1.9209047339821974,0.16004968,0.020885449368506667,0.8751633986928103,0.0,249.209342310681,19.990054196043932
1,ctrl,25,False,0.09309872724506871,1.0,1.289425350637639,0.04026208,0.03699866756796835,0.47777777777777775,0.561,29.661175716010835,2.0223528897280114
2,left,25,True,1.9059449758058523e-06,0.019854721879242917,1.5999368688122035,0.16711943,0.012918047234415999,0.9,0.0,251.70052077799608,21.235688149353493
2,right,25,False,0.10626546439903625,0.5793293835182581,1.2772308242625765,0.07757506,0.0122414194513112,0.7776344086021506,0.0,104.53902322539503,8.874173554955268
2,ctrl,25,False,0.13951160439752633,0.4621373523764433,0.9121342123325938,0.0072177537,0.03073557093739502,0.4,0.885,23.43957468144209,1.8887260590418211
3,left,25,True,0.08767307672834584,0.17836515443402218,1.7043623776625727,0.092538856,0.009667429327964777,0.8871657754010694,0.0,447.9726446297564,38.27148552149069
3,right,25,False,0.06186704969937237,0.5932122354241047,1.4834065181261809,0.061505716,0.010978017188608632,0.8181818181818181,0.0,200.7024540554768,17.126310914940298
3,ctrl,25,False,0.008537306504887777,0.25779115895467986,0.7560399201862091,0.027670693,0.01638327036052942,0.5933333333333334,0.03,24.868553227662115,2.1080223251949457
4,left,25,True,7.135025269433379e-25,1.975428221270718e-09,1.6899786637298295,0.30801296,0.01144606373272836,0.9098412698412698,0.0,445.25415868863973,38.164642173311975
4,right,25,True,3.450558457589965e-09,0.0006345701992330213,1.7473348715920642,0.18162476,0.00805870364420115,0.95,0.0,587.7859576335638,50.43311587458566
4,ctrl,25,False,0.7656808132191426,1.0,0.6163644729389014,0.0020082712,0.01381329558789729,0.4611111111111111,0.767,18.79529493022423,1.6126708622460015
0,left,26,True,0.00011931964752936929,0.03430794507619394,1.6698081858597347,0.16461495,0.010322997299954291,0.8714285714285713,0.0,396.1216924143177,33.880230819729164
0,right,26,True,0.6428903122298495,0.7893420504874828,1.5885454837014672,0.0696795,0.00991939543746411,0.7853832442067736,0.0,287.3504884051219,24.549110729024655
0,ctrl,26,False,0.29984402220871287,1.0,0.8412685601192151,-0.00094706815,0.015264016529545179,0.4935960591133005,0.455,30.785218607855374,2.601567769677919
1,left,26,False,0.027814812689258322,0.17558317615385854,1.6036261913123355,0.083521105,0.017377264518290744,0.7428571428571429,0.0,170.29846022626788,13.978602648758088
1,right,26,True,4.5713252305197515e-05,0.028085957021489263,1.6947833508257315,0.11714458,0.02275052284821866,0.8065359477124183,0.0,117.59652804002425,9.432876580750609
1,ctrl,26,False,0.7578617967687005,1.0,1.4489289651318646,0.024785118,0.05473593492060896,0.5027777777777778,0.408,46.514522664411096,3.1714447271189385
2,left,26,True,3.1541886250778545e-07,0.019854721879242913,1.6209242695265753,0.19528264,0.012506699934601762,0.8142857142857143,0.0,271.3206907947814,22.891019694262134
2,right,26,False,0.8719492581219764,1.0,1.3466453366629636,0.052583057,0.014093573903664938,0.7780645161290323,0.0,125.94580255966588,10.69136553938163
2,ctrl,26,False,0.8331466500181649,1.0,0.6686713620729037,-0.01246024,0.032375282980501616,0.45555555555555555,0.731,11.214881504998207,0.9036784683779547
3,left,26,True,1.6305579015877112e-06,0.015270405094878627,1.6440424173736587,0.14436953,0.010098870750516652,0.8816399286987522,0.0,350.9699846419657,29.984292225710103
3,right,26,False,0.6419067378496538,0.7896310188681586,1.4706894005419988,0.044811975,0.00874340259470044,0.7696969696969698,0.0,193.21436163666297,16.4873381653148
3,ctrl,26,False,0.5124252924353795,0.5709159711886231,0.604554850225271,-0.002533667,0.01707633025944232,0.44000000000000006,0.861,14.9928749288105,1.2708948035478187
4,left,26,True,2.677088171288753e-06,0.0016942218562003225,1.6807509923989539,0.13864987,0.009234122978523357,0.8249206349206348,0.0,428.5303765510328,36.731175132945665
4,right,26,True,2.89977275937807e-07,0.004117367939157807,1.7031636738057045,0.15792526,0.010391712700948118,0.9277777777777778,0.0,479.4162590038382,41.13479648245394
4,ctrl,26,False,0.024930977118015046,0.12045441372200841,0.9973737403921382,0.048272334,0.016994428262114523,0.6111111111111112,0.002,59.358006108879394,5.093026060414576
0,left,27,True,4.407257177990916e-14,3.5082692682292938e-06,1.7353083072323663,0.23568025,0.008778549870476122,0.9181512605042016,0.0,526.5275857578407,45.03382793733011
0,right,27,True,0.08868233197625373,0.7883667822027025,1.6251525289930393,0.07412315,0.008935950882732864,0.8399286987522281,0.0,327.14740468239563,27.949066336502582
0,ctrl,27,False,0.18185570420743027,0.38515920741140797,0.924622451548851,0.013798488,0.01386055429466066,0.5270935960591132,0.293,38.94387312214223,3.2910315314486387
1,left,27,False,0.00036271176227765543,0.036385033289806704,1.7473904738007848,0.102679715,0.01720024133101104,0.7333333333333333,0.0,292.9344357248652,24.04492720424754
1,right,27,True,0.33885253463410137,0.6816591704147925,1.6727038818077087,0.057411935,0.020261795818805692,0.8516339869281045,0.0,110.59176434017796,8.870997139586468
1,ctrl,27,False,1.0,1.0,1.7220622137196084,-0.0023705056,0.03884145859628914,0.42777777777777776,0.754,126.28997374724231,8.610680028221067
2,left,27,True,0.00019744104935629007,0.042219901719442066,1.6433408807177121,0.13337539,0.013904291996732338,0.8785714285714287,0.0,294.9099566016044,24.8812193601092
2,right,27,False,1.0,1.0,1.3410634912900181,0.05877046,0.014116608072072262,0.7513978494623654,0.0,124.04792613277131,10.530257426081128
2,ctrl,27,False,1.0,1.0,0.7156661353153643,-0.0076947883,0.03446967657655477,0.4111111111111111,0.926,13.089373136026504,1.0547222155062679
3,left,27,True,1.5220421388242866e-05,0.008914421299199875,1.682648931606916,0.11860373,0.008560667093843217,0.8579322638146168,0.0,408.70668306053705,34.916890776256174
3,right,27,False,0.00508240340792908,0.10801410234454184,1.4749240344800807,0.05851888,0.00951185100711882,0.7757575757575758,0.0,195.66621641853084,16.696559460142343
3,ctrl,27,False,1.0,0.3961039594506548,0.6018936139109529,0.003911096,0.018997710198163986,0.58,0.06,14.847960722080087,1.2586109211591228
4,left,27,True,3.8171837697197046e-10,0.000230893377531192,1.6675077906839666,0.17795257,0.012772674672305572,0.8868253968253968,0.0,406.1913980432278,34.816405546562386
4,right,27,True,5.227968600126375e-08,0.004025455501528386,1.7940306278824063,0.1742301,0.008960859663784501,0.961111111111111,0.0,754.5805904826944,64.74440204345898
4,ctrl,27,False,0.37088087196598774,0.6042080137327137,0.5769614836512866,0.00229298,0.014437129721045492,0.5499999999999999,0.181,16.2565685544757,1.3948434714769753
0,left,28,True,1.0172379551253639e-19,2.0016026532015693e-07,1.6900969714644332,0.3057855,0.010679536825045936,0.8655462184873949,0.0,430.47465413280764,36.818434646108884
