noise_std,subtract_max,scale_max,shift_max,seed,participant,epoch,train_loss,train_acc,val_loss,val_acc
0.001,0.01,0.001,1,42,0,2,0.616661431679159,0.6835443037974683,1.368623695728684,0.47920433996383366
0.001,0.01,0.001,1,42,0,3,0.5424451113124437,0.7071026722925458,1.3125768263025446,0.5782097649186256
0.001,0.01,0.001,1,42,0,4,0.5011937172687841,0.7213871308016878,1.3762810588480299,0.591922845087402
0.001,0.01,0.001,1,42,0,5,0.4677637949816453,0.748989099859353,1.5565668109393465,0.6115129596142255
0.001,0.01,0.001,1,42,0,6,0.4180844824986451,0.829817158931083,1.4475362530846043,0.6188969258589512
0.001,0.01,0.001,1,42,0,7,0.3346938087870845,0.8793073136427567,1.464176572394468,0.646172393007836
0.001,0.01,0.001,1,42,0,8,0.27554589056615547,0.905239099859353,1.3460784822134295,0.6618444846292948
0.001,0.01,0.001,1,42,0,9,0.22714331437952806,0.9260284810126582,1.488137379177521,0.6455696202531646
0.001,0.01,0.001,1,42,0,10,0.20174581583971798,0.9354342475386779,1.4711251662468123,0.6445147679324894
0.001,0.01,0.001,1,42,0,11,0.18539341832949935,0.9422028832630098,1.7284535724229577,0.6080470162748643
0.001,0.01,0.001,1,42,0,12,0.17655053807935991,0.9450158227848101,1.7728810938088657,0.6131705846895721
0.001,0.01,0.001,1,42,0,13,0.16464418430947575,0.9486199015471167,1.6158620974693432,0.6558167570825799
0.001,0.01,0.001,1,42,0,14,0.16154469697573778,0.9495428973277075,1.7003258235809844,0.6267329716696806
0.001,0.01,0.001,1,42,0,15,0.1551533035361555,0.9509054149085795,1.7449782973368984,0.638034960819771
0.001,0.01,0.001,1,42,0,16,0.13643929007123898,0.9571026722925458,1.8047126388551151,0.6333634719710669
0.001,0.01,0.001,1,42,0,17,0.13955073399140477,0.9570147679324894,1.6348152196634338,0.6128691983122363
0.001,0.01,0.001,1,42,0,18,0.13817285245242522,0.9571466244725738,1.7582705360713777,0.6390898131404461
0.001,0.01,0.001,1,42,0,19,0.12315591291227128,0.9625527426160337,1.5551444260763356,0.6405967450271248
0.001,0.01,0.001,1,42,0,20,0.130015088324029,0.960926511954993,1.7655211685405288,0.6317058468957203
0.001,0.01,0.001,1,42,1,1,0.7404438515790479,0.6790812204224539,0.9667342602592516,0.6561672063585516
0.001,0.01,0.001,1,42,1,2,0.44454154416848235,0.8498711092301181,1.039026615586848,0.6558728289667354
0.001,0.01,0.001,1,42,1,3,0.33699871322473984,0.8908468315955523,1.2144110361144302,0.6261407123932882
0.001,0.01,0.001,1,42,1,4,0.27378077467743756,0.9124312261936824,1.4394387857665516,0.6137768619370032
0.001,0.01,0.001,1,42,1,5,0.22622895226852013,0.9247816551883344,1.7932360441058497,0.5354724757138651
0.001,0.01,0.001,1,42,1,6,0.20285826018598613,0.9344003693586241,1.754295906396887,0.5899322931998823
0.001,0.01,0.001,1,42,1,7,0.1777979811193907,0.9418644915547689,1.7538200769669954,0.6376214306741242
0.001,0.01,0.001,1,42,1,8,0.16622033313150097,0.9459428263629718,1.6935177961008527,0.6417427141595525
0.001,0.01,0.001,1,42,1,9,0.15681657570644542,0.9504059097379862,1.7217176368063623,0.6249632028260229
0.001,0.01,0.001,1,42,1,10,0.1377173810967953,0.9557923896733485,2.0384728900508664,0.6120105975861054
0.001,0.01,0.001,1,42,1,11,0.13483415349390895,0.9567927359470586,1.9108319260247988,0.651751545481307
0.001,0.01,0.001,1,42,1,12,0.1262093097417125,0.9592936016313339,1.9745151586709986,0.6249632028260229
0.001,0.01,0.001,1,42,1,13,0.11387633582515692,0.9630641375860874,2.0848049603167933,0.6229025610833088
0.001,0.01,0.001,1,42,1,14,0.12045488084119017,0.9617559924589281,1.8743477127622936,0.6370326758904916
0.001,0.01,0.001,1,42,1,15,0.1057391114411332,0.9679889192412758,2.2083358213181827,0.6270238445687372
0.001,0.01,0.001,1,42,1,16,0.09866819433261072,0.9679119695279135,2.0110417538512912,0.6405652045922873
0.001,0.01,0.001,1,42,1,17,0.10677691969363651,0.9673733215343773,2.2239695876222108,0.6270238445687372
0.001,0.01,0.001,1,42,1,18,0.09086572930895923,0.9722211534762033,2.2514459736504233,0.6340889019723285
0.001,0.01,0.001,1,42,1,19,0.10023402471438168,0.9680658689546382,2.072989838547793,0.6614659994112452
0.001,0.01,0.001,1,42,1,20,0.08810600729167649,0.9720287791927975,2.272891756327338,0.6184869002060642
0.001,0.01,0.001,1,42,2,1,0.8328217815273267,0.5786679126667233,1.2097453238455922,0.5051317139924735
0.001,0.01,0.001,1,42,2,2,0.7070856130363157,0.6540225979101181,1.4372000021352125,0.4834074580910024
0.001,0.01,0.001,1,42,2,3,0.6223696871507077,0.6801885990994818,1.5620123840310254,0.4678412589804995
0.001,0.01,0.001,1,42,2,4,0.5556499380069241,0.6998130999915045,1.8641402705652519,0.435682517960999
0.001,0.01,0.001,1,42,2,5,0.5169629066177399,0.7102625095573868,1.5420826390982083,0.4461170030790284
0.001,0.01,0.001,1,42,2,6,0.49018082522705897,0.7154447370656699,2.6495291513444688,0.42148477591515565
0.001,0.01,0.001,1,42,2,7,0.471641433744339,0.7202446691020304,2.283091354952361,0.4153267191241875
0.001,0.01,0.001,1,42,2,8,0.4636612284554164,0.7255543284342877,2.6831706617036444,0.42353746151214505
0.001,0.01,0.001,1,42,2,9,0.4477850645767904,0.7335400560700025,2.7583610667803926,0.4517618884707492
0.001,0.01,0.001,1,42,2,10,0.44952929329319175,0.7270835103219777,2.744219726481415,0.41601094765651725
0.001,0.01,0.001,1,42,2,11,0.438844158906857,0.7413983518817433,2.8401907386952514,0.4115634621963736
0.001,0.01,0.001,1,42,2,12,0.4215934865107685,0.8051142638688302,2.9526468109686133,0.42695860417379405
0.001,0.01,0.001,1,42,2,13,0.3085393363534113,0.9140684733667488,3.285895533024789,0.3749572357167294
0.001,0.01,0.001,1,42,2,14,0.22813258355728844,0.9341602242800102,2.971784301653531,0.4488539172083476
0.001,0.01,0.001,1,42,2,15,0.18013015532934637,0.9466485430294792,3.0938253490035392,0.4579199452617174
0.001,0.01,0.001,1,42,2,16,0.1601868882062751,0.953062611502846,3.1590603984773047,0.43824837495723573
0.001,0.01,0.001,1,42,2,17,0.14876498445148817,0.9555687707076714,3.2564515022770766,0.4601436879917893
0.001,0.01,0.001,1,42,2,18,0.13452081577954433,0.9608359527652706,3.5390414968181165,0.4237085186452275
0.001,0.01,0.001,1,42,2,19,0.13163502399139748,0.9595616345255289,2.8148484153553888,0.4336298323640096
0.001,0.01,0.001,1,42,2,20,0.11591416964127509,0.9647013847591539,3.055215517602851,0.4358535750940814
0.001,0.01,0.001,1,42,3,1,0.9463469597930109,0.5307289393278044,1.0561360224009517,0.5288669342389627
0.001,0.01,0.001,1,42,3,2,0.7354169692783988,0.6565691837625491,1.047212729254101,0.5211485026242667
0.001,0.01,0.001,1,42,3,3,0.4762256761556731,0.8386730685290267,1.0917661362024287,0.7125656066687249
0.001,0.01,0.001,1,42,3,4,0.354071429635905,0.8880838061981667,1.0910859563056978,0.6980549552330967
0.001,0.01,0.001,1,42,3,5,0.2712277305608803,0.9167175905718027,1.2960789519295732,0.6971287434393332
0.001,0.01,0.001,1,42,3,6,0.24826539124869093,0.9224792666957661,1.5174273732335397,0.6664093856128435
0.001,0.01,0.001,1,42,3,7,0.2019642677660568,0.9379310344827586,1.71198586344686,0.6801481938870022
0.001,0.01,0.001,1,42,3,8,0.18855691099403624,0.94199039720646,1.3705028981985306,0.7073170731707317
0.001,0.01,0.001,1,42,3,9,0.16572186887160184,0.9494543867306853,1.3713753210370179,0.7104044458166101
0.001,0.01,0.001,1,42,3,10,0.16235922625160723,0.9504583151462244,1.5119556464438806,0.6937326335288669
0.001,0.01,0.001,1,42,3,11,0.15234296669779465,0.9532955041466609,1.4375453214316727,0.7082432849644952
0.001,0.01,0.001,1,42,3,12,0.14658692089953781,0.9554343081623745,1.4967405971537688,0.6869404137079346
0.001,0.01,0.001,1,42,3,13,0.12456486803271764,0.9623308598865125,1.5983346564962269,0.7059277554800865
0.001,0.01,0.001,1,42,3,14,0.12990472953098275,0.9606285464862505,1.7120011205699328,0.6972831120716271
0.001,0.01,0.001,1,42,3,15,0.12631909043305778,0.9621562636403317,1.4919765696840148,0.7040753318925594
0.001,0.01,0.001,1,42,3,16,0.12039962505270486,0.9655608904408555,1.6475206226361763,0.7005248533497993
0.001,0.01,0.001,1,42,3,17,0.1103041152758032,0.9658227848101266,1.8287753326430023,0.6758258721827725
0.001,0.01,0.001,1,42,3,18,0.11101856468280347,0.9664338716717591,1.5766964133246586,0.7063908613769682
0.001,0.01,0.001,1,42,3,19,0.10233536292044734,0.9675687472719336,1.8062120132942507,0.6878666255016981
0.001,0.01,0.001,1,42,3,20,0.10303671466522422,0.9687036228721082,2.090652380727619,0.6765977153442421
0.001,0.01,0.001,1,42,4,1,0.8893237669528605,0.5554859775461825,0.7842166802398579,0.5970701180486417
0.001,0.01,0.001,1,42,4,2,0.7292896456889498,0.649639933801494,0.8585814048633215,0.5768738444033565
0.001,0.01,0.001,1,42,4,3,0.6109482328809747,0.6792503466475824,0.9174903449285184,0.602048072820367
0.001,0.01,0.001,1,42,4,4,0.5452944788469123,0.6984389676611352,1.0545110388670464,0.5663490257431375
0.001,0.01,0.001,1,42,4,5,0.506906912759191,0.7090844030952275,1.0893942448468843,0.5573887071540321
0.001,0.01,0.001,1,42,4,6,0.47967287421909005,0.7143623920919623,1.071115276470935,0.5711847532356706
0.001,0.01,0.001,1,42,4,7,0.4609467108478304,0.7199982108511875,1.1765398426608467,0.5640733892760631
0.001,0.01,0.001,1,42,4,8,0.4530739012169018,0.7184327056402916,1.2266270961771943,0.5780116626368937
0.001,0.01,0.001,1,42,4,9,0.43610383711960893,0.7268417050588183,1.3264037251329153,0.5827051628502347
0.001,0.01,0.001,1,42,4,10,0.43906556215883236,0.7260365880932147,1.3064023143394747,0.5511307068695775
0.001,0.01,0.001,1,42,4,11,0.4306013654946972,0.7281388379478463,1.23484119069538,0.5812828900583132
0.001,0.01,0.001,1,42,4,12,0.4285748943705814,0.7278704656259785,1.214122792025979,0.5794339354288153
0.001,0.01,0.001,1,42,4,13,0.4224060039155656,0.7280493805072237,1.3008572657873012,0.5871142085051912
0.001,0.01,0.001,1,42,4,14,0.42226858450324856,0.730956747327459,1.2448876785603713,0.5690513440477883
0.001,0.01,0.001,1,42,4,15,0.4231445246984746,0.7286308538712707,1.5409228248371212,0.5437348883515858
0.001,0.01,0.001,1,42,4,16,0.41534228192414635,0.7339535715883169,1.3196979454575342,0.570615844118902
0.001,0.01,0.001,1,42,4,17,0.4170233809884516,0.7301516303618554,1.3530426958576904,0.5666334803015218
0.001,0.01,0.001,1,42,4,18,0.41860714566517254,0.7310462047680816,1.20676573362655,0.5663490257431375
0.001,0.01,0.001,1,42,4,19,0.41435110054721225,0.7269758912197523,1.3639384949967412,0.5664912530223297
0.001,0.01,0.001,1,42,4,20,0.41613814868451166,0.7313145770899494,1.241796010749791,0.5633622528801024
0.001,0.01,0.01,0,42,0,1,0.8184671184642741,0.609704641350211,0.995543511715763,0.5771549125979506
0.001,0.01,0.01,0,42,0,2,0.6465611373363835,0.6707542194092827,1.2504367343475116,0.48628691983122363
0.001,0.01,0.01,0,42,0,3,0.5605096920654072,0.694268635724332,1.301471801390484,0.5512356841470766
0.001,0.01,0.01,0,42,0,4,0.5015746891268027,0.7132559774964838,1.6645020162327424,0.5242616033755274
0.001,0.01,0.01,0,42,0,5,0.47547192721720655,0.7134757383966245,1.7723642266195463,0.523508137432188
0.001,0.01,0.01,0,42,0,6,0.46140825574491934,0.720112517580872,1.7637304947152959,0.5266726943942134
0.001,0.01,0.01,0,42,0,7,0.44231137193204983,0.7176511954992968,1.852987744426874,0.5644966847498493
0.001,0.01,0.01,0,42,0,8,0.43504750740134096,0.7268372011251758,1.8008321706085473,0.5467148884870404
0.001,0.01,0.01,0,42,0,9,0.43637487915791207,0.7223101265822784,1.8628366649503252,0.5512356841470766
0.001,0.01,0.01,0,42,0,10,0.4295956209962127,0.7258263009845288,1.6002741706928922,0.533001808318264
0.001,0.01,0.01,0,42,0,11,0.42532468391202505,0.7273646272855133,1.6812940034557824,0.534207353827607
0.001,0.01,0.01,0,42,0,12,0.42342217544777483,0.7261779184247539,1.9439828927596978,0.5744424352019288
0.001,0.01,0.01,0,42,0,13,0.42316468916938194,0.7229694092827004,1.6260545214149997,0.5399336949969862
0.001,0.01,0.01,0,42,0,14,0.4100640131849612,0.7253867791842475,2.0718906058004922,0.593128390596745
0.001,0.01,0.01,0,42,0,15,0.41463149588361237,0.7291666666666666,2.114381830951511,0.5304400241109102
0.001,0.01,0.01,0,42,0,16,0.4150631111979736,0.7294303797468354,1.8141890244990433,0.5833333333333334
0.001,0.01,0.01,0,42,0,17,0.409225671079256,0.724551687763713,2.0691057668022466,0.5162748643761302
0.001,0.01,0.01,0,42,0,18,0.4084015349201261,0.7309687060478199,2.0728364802379526,0.5125075346594334
0.001,0.01,0.01,0,42,0,19,0.4124913646219987,0.7226177918424754,1.7467764883743955,0.5733875828812538
0.001,0.01,0.01,0,42,0,20,0.41205057987495314,0.7312324191279888,1.8071740261832563,0.5296865581675708
0.001,0.01,0.01,0,42,1,1,0.6826327725543183,0.7488746104420761,1.1680576887627647,0.5325287017957021
0.001,0.01,0.01,0,42,1,2,0.4292722666762025,0.8632603593551614,1.1341978979130019,0.6258463350014719
0.001,0.01,0.01,0,42,1,3,0.30554108958797277,0.9034665845869724,1.0097361112170826,0.7065057403591404
0.001,0.01,0.01,0,42,1,4,0.24017542589451973,0.9237043592012619,1.32580265685508,0.6582278481012658
0.001,0.01,0.01,0,42,1,5,0.21653216642850653,0.9316301796775807,1.436646567852792,0.6337945245805122
0.001,0.01,0.01,0,42,1,6,0.184028650243524,0.9407871955676965,1.5921912788691601,0.6205475419487784
0.001,0.01,0.01,0,42,1,7,0.1678739165409625,0.945750452079566,1.452664270712949,0.6770680011775095
0.001,0.01,0.01,0,42,1,8,0.16031326701956547,0.9492131891808703,1.686321883940368,0.6267294671769208
0.001,0.01,0.01,0,42,1,9,0.15041251749588305,0.9508676080181602,1.7973380828474221,0.6158375036797173
0.001,0.01,0.01,0,42,1,10,0.15379858060382434,0.9513677811550152,1.6298369055965898,0.6423314689431852
0.001,0.01,0.01,0,42,1,11,0.1255856871623624,0.959793774768189,1.7494645320785978,0.6461583750367972
0.001,0.01,0.01,0,42,1,12,0.12471625538800359,0.9594090262013774,1.911039513926202,0.6317338828377981
0.001,0.01,0.01,0,42,1,13,0.12367583930376017,0.9611019198953484,1.9765107473429793,0.633500147188696
0.001,0.01,0.01,0,42,1,14,0.11210129542343557,0.9626024393059136,1.8618051897489578,0.6435089785104504
0.001,0.01,0.01,0,42,1,15,0.10918042052536917,0.9655265284136817,2.0048921091709873,0.6429202237268178
0.001,0.01,0.01,0,42,1,16,0.10869429427435955,0.9642953329998846,1.983423195982682,0.6267294671769208
0.001,0.01,0.01,0,42,1,17,0.09903105046506365,0.9684890923781309,2.186969969263709,0.6352664115395937
0.001,0.01,0.01,0,42,1,18,0.10780289036845897,0.9665653495440729,1.9100033208985,0.640270827200471
0.001,0.01,0.01,0,42,1,19,0.10310970627268519,0.9669885729675657,2.1028718568627554,0.6261407123932882
0.001,0.01,0.01,0,42,1,20,0.09372117937078682,0.9695663883652034,2.116697993865064,0.6237856932587578
0.001,0.01,0.01,0,42,2,1,0.7785320330543168,0.6317220287146377,1.439029281122245,0.44594594594594594
0.001,0.01,0.01,0,42,2,2,0.6088648565577505,0.700832554583298,1.8003643634810336,0.44628806021211087
0.001,0.01,0.01,0,42,2,3,0.5319443846374773,0.7278905785404809,1.925145632093833,0.4784468012316114
0.001,0.01,0.01,0,42,2,4,0.36862031745367313,0.8813609718800441,3.462837241332579,0.4562093739308929
0.001,0.01,0.01,0,42,2,5,0.26596863824336464,0.9183586781072126,3.1925194037213456,0.4769072870338693
0.001,0.01,0.01,0,42,2,6,0.2131051030916701,0.935519497069068,3.116136758431175,0.4782757440985289
0.001,0.01,0.01,0,42,2,7,0.17671821011076383,0.944269815648628,3.1328912493946452,0.47297297297297297
0.001,0.01,0.01,0,42,2,8,0.14931824210030803,0.9521281114603687,3.205618966718434,0.4803284296955183
0.001,0.01,0.01,0,42,2,9,0.15803977590908455,0.9492396567836208,3.072966485330787,0.5020526855969893
0.001,0.01,0.01,0,42,2,10,0.13262003399564629,0.9572678616939937,2.92122582096595,0.48785494355114606
0.001,0.01,0.01,0,42,2,11,0.12260403362397608,0.9605810891173222,3.49455893902268,0.4818679438932604
0.001,0.01,0.01,0,42,2,12,0.12368453842926481,0.9619828391810381,3.0312898722399195,0.5011973999315772
0.001,0.01,0.01,0,42,2,13,0.12011588803386386,0.962619998300909,2.9234975928815388,0.5155661991105029
0.001,0.01,0.01,0,42,2,14,0.1134980255069336,0.9634695437940701,2.9386389379287943,0.5070133424563804
0.001,0.01,0.01,0,42,2,15,0.09307828156568541,0.9694588395208563,3.5314480884901074,0.4989736572015053
0.001,0.01,0.01,0,42,2,16,0.10457808379505265,0.9672500212386373,3.2323483767123653,0.5116318850496065
0.001,0.01,0.01,0,42,2,17,0.09715590048240749,0.9687367258516694,3.5593213413515756,0.5140266849127608
0.001,0.01,0.01,0,42,2,18,0.10069946389844404,0.9689491122249596,3.362300343570318,0.506842285323298
0.001,0.01,0.01,0,42,2,19,0.08841730012152435,0.9723472941976042,3.214648213700955,0.5075265138556277
0.001,0.01,0.01,0,42,2,20,0.0818549525871333,0.9741738170079007,3.2849478245990973,0.49572357167293873
0.001,0.01,0.01,0,42,3,1,0.8227110587317368,0.6164120471409865,1.0173331265760153,0.5737882062364927
0.001,0.01,0.01,0,42,3,2,0.6364809949446952,0.6765604539502401,1.1928796097981265,0.5510960172892868
0.001,0.01,0.01,0,42,3,3,0.5728710728433651,0.6915320820602358,1.332075076242699,0.5523309663476381
0.001,0.01,0.01,0,42,3,4,0.5474626730514478,0.6967263203841118,1.3361085769928838,0.5061747452917568
0.001,0.01,0.01,0,42,3,5,0.5179757410498593,0.7073766914011349,1.433386613710606,0.507564062982402
0.001,0.01,0.01,0,42,3,6,0.5055733403489351,0.7118288956787429,1.5097392203125846,0.4979932077801791
0.001,0.01,0.01,0,42,3,7,0.4940335469285456,0.709646442601484,1.4956397898460694,0.520685396727385
0.001,0.01,0.01,0,42,3,8,0.4840232093096924,0.7117852466171978,1.7022736252605566,0.4884223525779562
0.001,0.01,0.01,0,42,3,9,0.4722365321992319,0.7157136621562636,1.8400306489092033,0.5163630750231553
0.001,0.01,0.01,0,42,3,10,0.4699664674331818,0.716542994325622,1.755378547951225,0.49737573325100337
0.001,0.01,0.01,0,42,3,11,0.4549321475870898,0.7202095154954169,1.709218432583368,0.5001543686322939
0.001,0.01,0.01,0,42,3,12,0.460478995583662,0.7205587079877782,1.8771670671842944,0.4862611917258413
0.001,0.01,0.01,0,42,3,13,0.45603725974448434,0.7180270624181581,1.7076395837686136,0.4949058351343007
0.001,0.01,0.01,0,42,3,14,0.4494370096508253,0.7195984286337844,1.7117656824967125,0.5317999382525471
0.001,0.01,0.01,0,42,3,15,0.4480464267033461,0.7403317328677433,1.8308037553452974,0.5026242667489966
0.001,0.01,0.01,0,42,3,16,0.41841329815397094,0.8001309471846355,1.5946508813195113,0.6725841309046002
0.001,0.01,0.01,0,42,3,17,0.34110121504025187,0.8659100829332169,1.5978330245362862,0.6850879901204076
0.001,0.01,0.01,0,42,3,18,0.2994242171737004,0.8936708860759494,1.649445712584778,0.6778326644025934
0.001,0.01,0.01,0,42,3,19,0.2649569512571325,0.909122653862942,1.6851780086251993,0.6907996295152825
0.001,0.01,0.01,0,42,3,20,0.246196564004339,0.9200349192492362,1.824013519283429,0.6505094164865699
0.001,0.01,0.01,0,42,4,1,0.8490201893835805,0.6070134633448137,0.7783805730840997,0.6100128004551273
0.001,0.01,0.01,0,42,4,2,0.6768324956509159,0.6880619045489108,0.8545961100377631,0.6185464372066563
0.001,0.01,0.01,0,42,4,3,0.526436207395187,0.7887462539696739,0.8664209279405911,0.7418574882662494
0.001,0.01,0.01,0,42,4,4,0.36200156457048677,0.8795902849219484,0.8115199370625759,0.779547717252169
0.001,0.01,0.01,0,42,4,5,0.2754316856648818,0.9116160486648477,0.9044444472364579,0.7794054899729768
0.001,0.01,0.01,0,42,4,6,0.23133171085196944,0.9260634253254014,1.1107475943389673,0.7680273076376049
0.001,0.01,0.01,0,42,4,7,0.2018963562706803,0.9369325043610502,0.9778870738585699,0.7782676717394397
0.001,0.01,0.01,0,42,4,8,0.18095737173883392,0.9425683231202755,1.166700922671579,0.7630493528658797
0.001,0.01,0.01,0,42,4,9,0.1502829785799705,0.9533032159949903,1.350145949727381,0.7566491253022329
0.001,0.01,0.01,0,42,4,10,0.15386396864173427,0.9523639128684528,1.282437851147006,0.7555113070686957
0.001,0.01,0.01,0,42,4,11,0.14084114020234345,0.9546003488840185,1.3021983534508124,0.7573602616981937
0.001,0.01,0.01,0,42,4,12,0.12357544824079439,0.9603256250838663,1.4703560967572384,0.7418574882662494
0.001,0.01,0.01,0,42,4,13,0.12490490787326103,0.9608623697276021,1.4973668699183753,0.7394396245199829
0.001,0.01,0.01,0,42,4,14,0.11776039102027883,0.9627409759806772,1.3700474717820246,0.7518133978096999
0.001,0.01,0.01,0,42,4,15,0.10913206498736092,0.9653352417587333,1.4684706833273804,0.7387284881240221
0.001,0.01,0.01,0,42,4,16,0.10571727860045499,0.9667218320883839,1.4342294294469244,0.7606314891196131
0.001,0.01,0.01,0,42,4,17,0.1097484541177625,0.9664534597665161,1.4853713579242818,0.743279761058171
0.001,0.01,0.01,0,42,4,18,0.09911797330183013,0.9693608265867514,1.3653396206901842,0.7717252168966008
0.001,0.01,0.01,0,42,4,19,0.1041350528246555,0.9685109809008364,1.4390844783307906,0.7648983074953776
0.001,0.01,0.01,0,42,4,20,0.09307846364873204,0.9706132307554681,1.5117952370622074,0.7555113070686957
0.001,0.01,0.01,1,42,0,1,0.899605469864632,0.5763449367088608,0.9421743048897272,0.6422543701024713
0.001,0.01,0.01,1,42,0,2,0.5827071221149756,0.8077092123769339,0.9619725441864415,0.685201928872815
0.001,0.01,0.01,1,42,0,3,0.4135449909632593,0.8732858649789029,1.063475839975568,0.6826401446654611
0.001,0.01,0.01,1,42,0,4,0.3236405418952599,0.9005362165963432,1.2588406473773208,0.6482820976491862
0.001,0.01,0.01,1,42,0,5,0.2700015915421515,0.9175896624472574,1.4145275305994776,0.6487341772151899
0.001,0.01,0.01,1,42,0,6,0.24356563106433354,0.926995428973277,1.2739503412704518,0.6972573839662447
0.001,0.01,0.01,1,42,0,7,0.22280053271219113,0.9323136427566807,1.6294326201707772,0.6751054852320675
0.001,0.01,0.01,1,42,0,8,0.20340398182298688,0.9397415611814346,1.2154817267499567,0.6978601567209162
0.001,0.01,0.01,1,42,0,9,0.18041272747360496,0.9461585794655415,1.3818719854100925,0.682790837854129
0.001,0.01,0.01,1,42,0,10,0.17039295785723754,0.9503779887482419,1.3669438431979195,0.674502712477396
0.001,0.01,0.01,1,42,0,11,0.15619193889140434,0.9526635021097046,1.5144096905333448,0.6641048824593129
0.001,0.01,0.01,1,42,0,12,0.14425881764636692,0.9562675808720112,1.7735569222117007,0.6714888487040386
0.001,0.01,0.01,1,42,0,13,0.14782290099419224,0.9567510548523207,1.729208868178115,0.6579264617239301
0.001,0.01,0.01,1,42,0,14,0.13048924034187614,0.9613660337552743,1.758028951215231,0.6812839059674503
0.001,0.01,0.01,1,42,0,15,0.13296839665950952,0.9603990857946554,1.8720369134543884,0.6728450874020494
0.001,0.01,0.01,1,42,0,16,0.12037601779852293,0.9648822081575246,1.6333739488202328,0.6954490657022303
0.001,0.01,0.01,1,42,0,17,0.11371582085083326,0.9638713080168776,1.7059772126290318,0.6876130198915009
0.001,0.01,0.01,1,42,0,18,0.09901951070882789,0.9702004219409283,1.6978441632850272,0.7013261000602773
0.001,0.01,0.01,1,42,0,19,0.11079724720429036,0.9663326300984529,1.7875064489694614,0.6974080771549126
0.001,0.01,0.01,1,42,0,20,0.09458488985600079,0.9706399437412095,1.9940238693091215,0.6424050632911392
0.001,0.01,0.01,1,42,1,1,0.712122152834187,0.7304836289484822,0.9921171103184947,0.6729467176920813
0.001,0.01,0.01,1,42,1,2,0.4831129179929266,0.8398676464930168,1.3724348715185453,0.601118634088902
0.001,0.01,0.01,1,42,1,3,0.38443994375324797,0.8788042014543496,1.2363600886224262,0.6585222254930821
0.001,0.01,0.01,1,42,1,4,0.319031638504829,0.9013119926128275,1.522331427839251,0.6370326758904916
0.001,0.01,0.01,1,42,1,5,0.25700260412593956,0.9194721249663345,1.4252734583332884,0.6732410950838975
0.001,0.01,0.01,1,42,1,6,0.2205496651102317,0.9300527105536532,1.7494469044051795,0.627906976744186
0.001,0.01,0.01,1,42,1,7,0.20391258020707165,0.9355930899157401,1.6833473934126046,0.6340889019723285
0.001,0.01,0.01,1,42,1,8,0.1785368814907914,0.9419029664114501,1.8290959696025249,0.6226081836914925
0.001,0.01,0.01,1,42,1,9,0.16444386480813497,0.9495209880343196,1.799830935784271,0.620253164556962
0.001,0.01,0.01,1,42,1,10,0.1505971848092528,0.952060328575276,2.1259011418482165,0.6058286723579629
0.001,0.01,0.01,1,42,1,11,0.13822018996590277,0.9566003616636528,1.9929760213482324,0.640270827200471
0.001,0.01,0.01,1,42,1,12,0.13847754478177532,0.956638836520334,2.484788499727107,0.5825728584044746
0.001,0.01,0.01,1,42,1,13,0.1266959736008372,0.9612173444653919,2.1608786144486305,0.6052399175743303
0.001,0.01,0.01,1,42,1,14,0.12457664656894972,0.9600630987649571,2.2700451781987225,0.6125993523697381
0.001,0.01,0.01,1,42,1,15,0.11766541592779929,0.9636027855796238,2.5635591851574984,0.6002355019134531
0.001,0.01,0.01,1,42,1,16,0.10705837633688368,0.9662190758339425,2.4004868683685037,0.6143656167206358
0.001,0.01,0.01,1,42,1,17,0.10991043829475247,0.9666422992574353,2.293564166411665,0.6231969384751251
0.001,0.01,0.01,1,42,1,18,0.09744489066660242,0.9706436843522758,2.2253036800047346,0.6184869002060642
0.001,0.01,0.01,1,42,1,19,0.09272537301374591,0.9715286060559425,2.532680737645248,0.6111274654106564
0.001,0.01,0.01,1,42,1,20,0.095968451686445,0.9710284329190874,2.560425049238394,0.6143656167206358
0.001,0.01,0.01,1,42,2,1,0.7761864460990175,0.6329538696797213,1.3794424059433437,0.4471433458775231
0.001,0.01,0.01,1,42,2,2,0.571603415340689,0.7490867385948518,2.0230325786852488,0.4868286007526514
0.001,0.01,0.01,1,42,2,3,0.334607858751667,0.8960156316370742,1.986851529247888,0.5145398563120082
0.001,0.01,0.01,1,42,2,4,0.2372567492447241,0.9232860419675474,2.441710145815855,0.5273691412931919
0.001,0.01,0.01,1,42,2,5,0.18963924391243758,0.9367513380341518,2.8290493135208923,0.5128292849811837
0.001,0.01,0.01,1,42,2,6,0.1663753297914963,0.9465635884801631,3.0777318986598563,0.5058159425248033
0.001,0.01,0.01,1,42,2,7,0.1443195791501894,0.9519582023617364,3.195585667546469,0.4907629148135477
0.001,0.01,0.01,1,42,2,8,0.13515111542263403,0.9572253844193357,3.1086831606811107,0.4873417721518987
0.001,0.01,0.01,1,42,2,9,0.12641503644563437,0.9587120890323677,2.9832010352373914,0.5218953130345535
0.001,0.01,0.01,1,42,2,10,0.11610123623444492,0.9627049528502252,3.366435545893004,0.5041053711939788
0.001,0.01,0.01,1,42,2,11,0.10741413091920769,0.9654234984283409,3.6245543678451884,0.5345535408826548
0.001,0.01,0.01,1,42,2,12,0.1128994582261105,0.9649137711324441,3.2091400162277828,0.5470407115976736
